GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
GAPDHP65,chrX,46299149,46301149,46300149,1_NA_peak_76210_lociStitched,chrX,46039059,46040789,46039924,260.225,1,-2.378439034,-0.50434602,146.6674607,0.21293495
KRBOX4,chrX,46305292,46307292,46306292,1_NA_peak_76210_lociStitched,chrX,46039059,46040789,46039924,266.368,2,-2.378439034,-0.556239697,878.022601,0.00020534
C9orf37,chr9,140512358,140514358,140513358,2_NA_peak_75301_lociStitched,chr9,140505421,140509996,140507708,5.65,1,-2.377887866,-0.874659559,1115.671037,4.49E-10
PINX1,chr8,10696394,10698394,10697394,1_NA_peak_68805_lociStitched,chr8,10508940,10513136,10511038,186.356,2,-2.373095247,-0.570071426,627.200034,0.002765224
RP1L1,chr8,10568697,10570697,10569697,1_NA_peak_68805_lociStitched,chr8,10508940,10513136,10511038,58.659,1,-2.373095247,-2.196738132,160.8524703,5.91E-10
ADAMTSL1,chr9,18472892,18474892,18473892,2_NA_peak_72717_lociStitched,chr9,18541886,18545801,18543843,69.951,1,-2.363374926,-1.767998209,295.7103946,5.66E-11
LAMB3,chr1,209824811,209826811,209825811,4_NA_peak_5990_lociStitched,chr1,209820232,209831631,209825931,0.12,1,-2.355726438,-1.248263182,6058.089868,2.28E-80
TRAF3IP3,chr1,209928377,209930377,209929377,4_NA_peak_5990_lociStitched,chr1,209820232,209831631,209825931,103.446,2,-2.355726438,-0.761280328,118.5391363,0.145031149
AC093673.5,chr7,143076588,143078588,143077588,1_NA_peak_68295_lociStitched,chr7,143028347,143028587,143028467,49.121,2,-2.355027814,-0.847549905,591.9860265,4.43E-06
CASP2,chr7,142984308,142986308,142985308,1_NA_peak_68295_lociStitched,chr7,143028347,143028587,143028467,43.159,1,-2.355027814,-0.800748342,3172.370569,1.78E-24
AP5S1,chr20,3800178,3802178,3801178,2_NA_peak_41024_lociStitched,chr20,3821161,3825165,3823163,21.985,2,-2.353974463,-0.532212424,830.1641209,0.001561784
MAVS,chr20,3826487,3828487,3827487,2_NA_peak_41024_lociStitched,chr20,3821161,3825165,3823163,4.324,1,-2.353974463,-0.789072197,3612.356318,3.65E-27
FAM222A,chr12,110151033,110153033,110152033,1_NA_peak_17518_lociStitched,chr12,110176691,110177093,110176892,24.859,1,-2.35324431,-1.410830956,251.260206,4.46E-07
MYO5B,chr18,47720463,47722463,47721463,1_NA_peak_31209_lociStitched,chr18,47460244,47460778,47460511,260.952,2,-2.343190634,-4.228582865,236.2542711,1.73E-40
SAP30L-AS1,chr5,153824410,153826410,153825410,4_NA_peak_59235_lociStitched,chr5,153728819,153750710,153739764,85.646,1,-2.331541156,-1.229110601,113.7943204,0.008171153
LINC00938,chr12,46120558,46122558,46121558,1_NA_peak_15178_lociStitched,chr12,46031382,46032150,46031766,89.792,1,-2.33148595,-1.256824893,856.548548,9.46E-18
COPRS,chr17,30185356,30187356,30186356,1_NA_peak_28001_lociStitched,chr17,30114826,30115844,30115335,71.021,1,-2.330902881,-0.540680532,2827.717303,7.84E-09
LIF,chr22,30641840,30643840,30642840,1_NA_peak_44140_lociStitched,chr22,30485137,30485680,30485408,157.432,2,-2.328678225,-1.428349664,7586.597879,7.91E-150
FOXC1,chr6,1609681,1611681,1610681,5_NA_peak_59993_lociStitched,chr6,1479041,1487100,1483070,127.611,1,-2.32571357,-0.930497859,338.0459472,0.000184568
ARHGEF17,chr11,73018334,73020334,73019334,1_NA_peak_12495_lociStitched,chr11,72953298,72954369,72953833,65.501,2,-2.324196976,-0.954967809,2485.232147,1.74E-25
TLE1,chr9,84303220,84305220,84304220,1_NA_peak_73536_lociStitched,chr9,84144697,84145335,84145016,159.204,1,-2.321795167,-0.758121125,3658.145132,1.48E-23
ANKEF1,chr20,9965774,9967774,9966774,1_NA_peak_41163_lociStitched,chr20,10073663,10073945,10073804,107.03,1,-2.321752317,-1.180385606,556.0588126,7.63E-10
ADAMTSL1,chr9,18472892,18474892,18473892,4_NA_peak_72679_lociStitched,chr9,18254840,18269499,18262169,211.723,1,-2.317713395,-1.767998209,295.7103946,5.66E-11
ZNF618,chr9,116637562,116639562,116638562,1_NA_peak_74345_lociStitched,chr9,116458056,116458455,116458255,180.307,1,-2.317000498,-2.984541275,1350.789748,1.97E-118
KRT7,chr12,52625304,52627304,52626304,NA_peak_15566,chr12,52629241,52629865,52629553,3.249,1,-2.316160707,-1.704326636,580.1746276,0.004410848
KRT86,chr12,52642084,52644084,52643084,NA_peak_15566,chr12,52629241,52629865,52629553,13.531,2,-2.316160707,-2.99256697,143.1834715,2.25E-14
RP11-400K9.4,chr8,54435491,54437491,54436491,2_NA_peak_69902_lociStitched,chr8,54278184,54281772,54279978,156.513,1,-2.314903123,-4.018512498,128.340043,8.10E-18
PPARG,chr3,12327867,12329867,12328867,4_NA_peak_45304_lociStitched,chr3,12264047,12277577,12270812,58.055,1,-2.31350336,-5.604995579,337.1058874,5.42E-11
CEP78,chr9,80849978,80851978,80850978,3_NA_peak_73461_lociStitched,chr9,81217109,81236296,81226702,375.724,2,-2.31317384,-0.771225981,4551.926109,1.31E-24
COL4A1,chr13,110958496,110960496,110959496,1_NA_peak_20207_lociStitched,chr13,110746343,110748016,110747179,212.317,2,-2.311481053,-1.58550272,2952.53349,5.10E-78
COL4A2,chr13,110957159,110959159,110958159,1_NA_peak_20207_lociStitched,chr13,110746343,110748016,110747179,210.98,1,-2.311481053,-1.025575026,3916.730841,5.52E-48
COPRS,chr17,30185356,30187356,30186356,4_NA_peak_27997_lociStitched,chr17,30048932,30054529,30051730,134.626,1,-2.310984189,-0.540680532,2827.717303,7.84E-09
TMEM199,chr17,26683604,26685604,26684604,1_NA_peak_27832_lociStitched,chr17,26609791,26610740,26610265,74.339,2,-2.309947911,-0.635493039,776.611194,6.71E-05
COL8A1,chr3,99356319,99358319,99357319,1_NA_peak_47471_lociStitched,chr3,99297425,99298619,99298022,59.297,1,-2.303630949,-0.64422173,4217.21533,4.53E-18
THBS1,chr15,39872280,39874280,39873280,1_NA_peak_23162_lociStitched,chr15,39803820,39804094,39803957,69.323,1,-2.301221067,-3.118956386,8841.141318,0
C15orf41,chr15,36870812,36872812,36871812,1_NA_peak_23083_lociStitched,chr15,36570643,36570873,36570758,301.054,1,-2.297203826,-0.653888143,155.6917182,0.087868184
BAIAP2,chr17,79007948,79009948,79008948,2_NA_peak_30114_lociStitched,chr17,79013489,79024981,79019235,10.287,1,-2.297055046,-1.193686669,3531.832954,2.19E-48
BAIAP2-AS1,chr17,79007501,79009501,79008501,2_NA_peak_30114_lociStitched,chr17,79013489,79024981,79019235,10.734,2,-2.297055046,-0.715561792,1483.045322,1.07E-06
SERPINA1,chr14,94856030,94858030,94857030,1_NA_peak_22295_lociStitched,chr14,94838492,94841643,94840067,16.963,1,-2.293241467,-5.36695469,774.5028895,5.68E-154
STS,chrX,7136497,7138497,7137497,1_NA_peak_75333_lociStitched,chrX,7028989,7029449,7029219,108.278,2,-2.288808753,-0.543264587,602.5055263,0.003542587
OAS3,chr12,113375157,113377157,113376157,4_NA_peak_17645_lociStitched,chr12,113443941,113479509,113461725,85.568,1,-2.286511915,-0.738758106,5543.262343,8.25E-34
OLFML2B,chr1,161992644,161994644,161993644,1_NA_peak_4695_lociStitched,chr1,162024890,162025417,162025153,31.509,2,-2.283119441,-0.864478373,257.6558874,0.001961675
THBS2,chr6,169653139,169655139,169654139,1_NA_peak_64693_lociStitched,chr6,169640298,169640682,169640490,13.649,1,-2.280447069,-0.659551972,137.3139449,0.126620476
XXyac-YX65C7_A.2,chr6,169612349,169614349,169613349,1_NA_peak_64693_lociStitched,chr6,169640298,169640682,169640490,27.141,2,-2.280447069,-0.588519626,102.3813995,0.274395904
SEC11A,chr15,85258947,85260947,85259947,2_NA_peak_24504_lociStitched,chr15,85268093,85279798,85273945,13.998,1,-2.275681143,-0.716168069,4631.807927,3.13E-26
ARHGEF17,chr11,73018334,73020334,73019334,2_NA_peak_12500_lociStitched,chr11,72998598,73007063,73002830,16.504,1,-2.272040654,-0.954967809,2485.232147,1.74E-25
MBNL2,chr13,97872688,97874688,97873688,2_NA_peak_19811_lociStitched,chr13,97793422,97795355,97794388,79.3,1,-2.271681064,-0.539437978,900.0643157,0.000279371
MAGEB17,chrX,16184604,16186604,16185604,2_NA_peak_75595_lociStitched,chrX,16257076,16258384,16257730,72.126,2,-2.269619528,-0.865621353,816.1699812,3.00E-08
RP11-431J24.2,chrX,16187992,16189992,16188992,2_NA_peak_75595_lociStitched,chrX,16257076,16258384,16257730,68.738,1,-2.269619528,-0.89310931,909.9077646,9.31E-10
KRT18,chr12,53341655,53343655,53342655,1_NA_peak_15593_lociStitched,chr12,53317516,53321963,53319739,22.916,1,-2.26886016,-1.939294412,15554.53058,0
KRT8,chr12,53342738,53344738,53343738,1_NA_peak_15593_lociStitched,chr12,53317516,53321963,53319739,23.999,2,-2.26886016,-2.740920042,5240.635182,0
GADD45B,chr19,2475120,2477120,2476120,2_NA_peak_32077_lociStitched,chr19,2576830,2580040,2578435,102.315,1,-2.268645596,-1.11708206,2463.296836,1.03E-36
C9orf89,chr9,95857500,95859500,95858500,6_NA_peak_73749_lociStitched,chr9,95858400,95883176,95870788,12.288,1,-2.267362896,-0.909719836,1593.415651,2.84E-13
SPTBN5,chr15,42185275,42187275,42186275,1_NA_peak_23296_lociStitched,chr15,42162108,42164258,42163183,23.092,2,-2.260001131,-0.586016436,162.9707885,0.120505785
PDGFRB,chr5,149534435,149536435,149535435,2_NA_peak_59067_lociStitched,chr5,149657603,149659639,149658621,123.186,2,-2.259702914,-4.661761581,165.9258085,1.41E-32
TRIB2,chr2,12856015,12858015,12857015,2_NA_peak_34877_lociStitched,chr2,13024334,13025414,13024874,167.859,1,-2.258920224,-1.345047402,1581.821244,2.55E-32
PTS,chr11,112096088,112098088,112097088,1_NA_peak_13409_lociStitched,chr11,112528073,112528614,112528343,431.255,2,-2.258405659,-0.565956484,1235.055398,2.02E-05
MAP3K9,chr14,71275251,71277251,71276251,5_NA_peak_21684_lociStitched,chr14,71248073,71256183,71252128,24.123,1,-2.255706693,-0.510824534,1545.657943,3.07E-05
RP6-65G23.3,chr14,71275922,71277922,71276922,5_NA_peak_21684_lociStitched,chr14,71248073,71256183,71252128,24.794,2,-2.255706693,-2.583909898,340.4651316,1.29E-27
MRPL1,chr4,78782674,78784674,78783674,4_NA_peak_52441_lociStitched,chr4,78616080,78619587,78617833,165.841,2,-2.253490233,-0.987706135,2539.009748,6.03E-29
FAM211A,chr17,16394467,16396467,16395467,1_NA_peak_27625_lociStitched,chr17,16380296,16381373,16380834,14.633,1,-2.248506509,-0.632051461,101.3680436,0.196542208
GLYR1,chr16,4896343,4898343,4897343,1_NA_peak_25173_lociStitched,chr16,4909126,4910757,4909941,12.598,1,-2.247436433,-0.641329019,1824.087333,4.33E-09
SYT1,chr12,79256773,79258773,79257773,3_NA_peak_16618_lociStitched,chr12,79357012,79364583,79360797,103.024,1,-2.247380898,-0.883465113,562.9405032,1.37E-06
RBMS3,chr3,29321473,29323473,29322473,1_NA_peak_45721_lociStitched,chr3,29471971,29472510,29472240,149.767,1,-2.231325583,-1.070925965,571.3938581,2.36E-08
ZNF703,chr8,37552269,37554269,37553269,1_NA_peak_69538_lociStitched,chr8,37468142,37468393,37468267,85.002,2,-2.228658884,-1.034501566,1375.566644,2.78E-19
MT1E,chr16,56658387,56660387,56659387,1_NA_peak_25959_lociStitched,chr16,56688431,56689009,56688720,29.333,2,-2.225912855,-1.866944541,6976.847049,6.34E-192
EIF5,chr14,103798881,103800881,103799881,6_NA_peak_22718_lociStitched,chr14,103574799,103604563,103589681,210.2,2,-2.224853089,-0.653241674,23906.74601,3.01E-62
FGFRL1,chr4,1002724,1004724,1003724,3_NA_peak_50767_lociStitched,chr4,1037098,1041029,1039063,35.339,1,-2.223848936,-1.357299641,1664.088113,6.49E-36
DNAH5,chr5,13943652,13945652,13944652,2_NA_peak_55754_lociStitched,chr5,13985684,13988905,13987294,42.642,1,-2.22212297,-1.448873002,169.1889117,0.000116255
SYTL2,chr11,85521184,85523184,85522184,1_NA_peak_12732_lociStitched,chr11,85506629,85507569,85507099,15.085,1,-2.220303665,-1.589796015,558.2561165,3.72E-16
ACOX2,chr3,58522046,58524046,58523046,1_NA_peak_46715_lociStitched,chr3,58472397,58473781,58473089,49.957,2,-2.219424057,-0.98279552,1374.991189,1.41E-15
TFDP1,chr13,114238013,114240013,114239013,2_NA_peak_20333_lociStitched,chr13,114487156,114489049,114488102,249.089,2,-2.217953795,-0.571898771,14774.63384,2.64E-44
NDST3,chr4,118953773,118955773,118954773,1_NA_peak_53463_lociStitched,chr4,118904185,118905584,118904884,49.889,1,-2.214500922,-3.272529395,109.787949,1.64E-11
PINX1,chr8,10696394,10698394,10697394,2_NA_peak_68802_lociStitched,chr8,10447872,10456686,10452279,245.115,2,-2.210605102,-0.570071426,627.200034,0.002765224
RP1L1,chr8,10568697,10570697,10569697,2_NA_peak_68802_lociStitched,chr8,10447872,10456686,10452279,117.418,1,-2.210605102,-2.196738132,160.8524703,5.91E-10
TAF1C,chr16,84219669,84221669,84220669,1_NA_peak_26691_lociStitched,chr16,84210253,84211124,84210688,9.981,1,-2.209313961,-0.916837431,1789.467902,2.34E-19
SYT1,chr12,79256773,79258773,79257773,1_NA_peak_16620_lociStitched,chr12,79448638,79453111,79450874,193.101,1,-2.208622316,-0.883465113,562.9405032,1.37E-06
FAS,chr10,90749414,90751414,90750414,1_NA_peak_9381_lociStitched,chr10,90317012,90318115,90317563,432.851,2,-2.207755423,-1.222959267,307.526486,4.94E-05
CFH,chr1,196620008,196622008,196621008,1_NA_peak_5507_lociStitched,chr1,196435929,196436614,196436271,184.737,1,-2.205025555,-1.859187165,1682.232899,3.66E-68
CYP26B1,chr2,72374167,72376167,72375167,2_NA_peak_36714_lociStitched,chr2,72364530,72373169,72368849,6.318,1,-2.199683638,-0.688637033,528.1599206,0.000410571
ARMC7,chr17,73105047,73107047,73106047,1_NA_peak_29685_lociStitched,chr17,73091981,73092933,73092457,13.59,2,-2.198116081,-0.697616913,1016.35811,3.80E-06
SLC16A5,chr17,73082822,73084822,73083822,1_NA_peak_29685_lociStitched,chr17,73091981,73092933,73092457,8.635,1,-2.198116081,-0.754471462,269.8270815,0.007809044
WDR60,chr7,158648269,158650269,158649269,1_NA_peak_68701_lociStitched,chr7,158769389,158769828,158769608,120.339,1,-2.196746688,-0.522210485,602.0128133,0.015810479
IRF1,chr5,131825490,131827490,131826490,2_NA_peak_58409_lociStitched,chr5,131830654,131837060,131833857,7.367,1,-2.188931436,-1.500269607,895.1182601,1.72E-18
KIAA1244,chr6,138482058,138484058,138483058,1_NA_peak_63743_lociStitched,chr6,138609242,138609830,138609536,126.478,1,-2.188074897,-0.679342366,1996.02487,9.65E-11
SOX9,chr17,70116161,70118161,70117161,2_NA_peak_29569_lociStitched,chr17,69788921,69790171,69789546,327.615,1,-2.187909172,-1.690365193,7777.090891,1.05E-215
METRNL,chr17,81036567,81038567,81037567,1_NA_peak_30264_lociStitched,chr17,81066386,81068092,81067239,29.672,1,-2.182985273,-0.672379629,2579.684464,1.63E-14
AGPAT9,chr4,84456067,84458067,84457067,1_NA_peak_52614_lociStitched,chr4,84560759,84561120,84560939,103.872,1,-2.178553441,-0.842060555,3842.487346,4.25E-27
LINC00338,chr17,75081798,75083798,75082798,2_NA_peak_29831_lociStitched,chr17,74997918,74998951,74998434,84.364,2,-2.1768469,-0.83195426,398.4223676,0.000199446
SEC14L1,chr17,75081798,75083798,75082798,2_NA_peak_29831_lociStitched,chr17,74997918,74998951,74998434,84.364,1,-2.1768469,-1.139999286,13626.52249,1.13E-154
ALG1,chr16,5082703,5084703,5083703,3_NA_peak_25175_lociStitched,chr16,4992505,4995944,4994224,89.479,1,-2.175731298,-0.950816844,891.8317287,3.98E-11
NAGPA,chr16,5083142,5085142,5084142,3_NA_peak_25175_lociStitched,chr16,4992505,4995944,4994224,89.918,2,-2.175731298,-0.557262584,326.3496058,0.045767349
MAPRE3,chr2,27192480,27194480,27193480,1_NA_peak_35154_lociStitched,chr2,27211638,27212041,27211839,18.359,1,-2.169150147,-0.611990926,316.3390505,0.033885548
PLEKHG4B,chr5,139373,141373,140373,5_NA_peak_55529_lociStitched,chr5,152690,170204,161447,21.074,1,-2.157710626,-1.058830684,115.9120846,0.02517899
PMEPA1,chr20,56285592,56287592,56286592,1_NA_peak_42435_lociStitched,chr20,56172179,56172451,56172315,114.277,1,-2.156414514,-1.155628921,1522.484573,1.92E-19
RP11-77P6.2,chr10,88280702,88282702,88281702,1_NA_peak_9312_lociStitched,chr10,87985205,87985514,87985359,296.343,2,-2.156318097,-1.139889891,131.0852619,0.007281903
KLF4,chr9,110251763,110253763,110252763,3_NA_peak_74103_lociStitched,chr9,110473377,110475642,110474509,221.746,1,-2.155819269,-1.18436795,1192.338717,4.62E-21
RAD23B,chr9,110044418,110046418,110045418,3_NA_peak_74103_lociStitched,chr9,110473377,110475642,110474509,429.091,2,-2.155819269,-0.50439317,12576.64707,3.95E-27
PRDM11,chr11,45114564,45116564,45115564,1_NA_peak_11633_lociStitched,chr11,45286043,45286297,45286170,170.606,1,-2.154723429,-1.066647346,114.4443489,0.012538898
ASUN,chr12,27090259,27092259,27091259,1_NA_peak_14909_lociStitched,chr12,26939777,26940698,26940237,151.022,2,-2.154260503,-0.655843638,6644.235134,5.64E-27
ZMIZ1,chr10,80827792,80829792,80828792,4_NA_peak_9185_lociStitched,chr10,80685123,80692601,80688862,139.93,2,-2.152405614,-0.830775969,5914.396051,5.35E-42
PMEPA1,chr20,56285592,56287592,56286592,3_NA_peak_42453_lociStitched,chr20,56564807,56572190,56568498,281.906,1,-2.152375896,-1.155628921,1522.484573,1.92E-19
TLE1,chr9,84303220,84305220,84304220,2_NA_peak_73538_lociStitched,chr9,84173030,84178448,84175739,128.481,1,-2.150047649,-0.758121125,3658.145132,1.48E-23
STX18,chr4,4543073,4545073,4544073,2_NA_peak_50879_lociStitched,chr4,4782018,4784427,4783222,239.149,2,-2.145712185,-0.742818206,1684.657062,1.46E-10
FOXC2,chr16,86599857,86601857,86600857,3_NA_peak_26828_lociStitched,chr16,86774332,86785744,86780038,179.181,1,-2.141529311,-0.59351411,131.4896532,0.174913462
AUH,chr9,94123195,94125195,94124195,4_NA_peak_73691_lociStitched,chr9,93923853,93927877,93925865,198.33,1,-2.140766807,-0.690768551,383.8403379,0.003118814
ZNF189,chr9,104160155,104162155,104161155,3_NA_peak_73968_lociStitched,chr9,104223975,104228350,104226162,65.007,1,-2.137993016,-0.541319468,1048.811877,0.000276228
RDH13,chr19,55581659,55583659,55582659,1_NA_peak_34399_lociStitched,chr19,55516913,55518294,55517603,65.056,1,-2.134776201,-0.609104212,10932.30656,4.51E-06
SH3RF2,chr5,145315142,145317142,145316142,2_NA_peak_58919_lociStitched,chr5,145300665,145305964,145303314,12.828,1,-2.134214586,-0.99075533,479.5066298,8.48E-06
PVRL1,chr11,119598794,119600794,119599794,1_NA_peak_13585_lociStitched,chr11,119484979,119487875,119486427,113.367,1,-2.134099405,-0.943321058,3276.636028,3.09E-34
POU3F2,chr6,99281580,99283580,99282580,1_NA_peak_62668_lociStitched,chr6,99096354,99096809,99096581,185.999,1,-2.132684206,-0.760802839,430.4884685,0.000605504
PDGFRB,chr5,149534435,149536435,149535435,2_NA_peak_59069_lociStitched,chr5,149674496,149679614,149677055,141.62,2,-2.129818207,-4.661761581,165.9258085,1.41E-32
ABHD17C,chr15,80971025,80973025,80972025,4_NA_peak_24414_lociStitched,chr15,80768247,80787651,80777949,194.076,2,-2.127606287,-0.663026748,1524.130087,2.10E-08
ARNT2,chr15,80695692,80697692,80696692,4_NA_peak_24414_lociStitched,chr15,80768247,80787651,80777949,81.257,1,-2.127606287,-1.391134911,479.5622372,3.37E-12
THBS1,chr15,39872280,39874280,39873280,1_NA_peak_23151_lociStitched,chr15,39464530,39464969,39464749,408.531,1,-2.12475427,-3.118956386,8841.141318,0
PPIAP29,chr6,24975647,24977647,24976647,2_NA_peak_60808_lociStitched,chr6,25173037,25175238,25174137,197.49,2,-2.121426721,-0.508777207,1619.217913,1.85E-05
FBXL17,chr5,107716799,107718799,107717799,1_NA_peak_57941_lociStitched,chr5,107552470,107552740,107552605,165.194,1,-2.112889311,-0.564652906,848.8337787,0.000369208
USP38,chr4,144105070,144107070,144106070,3_NA_peak_54115_lociStitched,chr4,143738207,143740047,143739127,366.943,2,-2.112600782,-0.504731459,3026.358399,1.08E-08
ELAC1,chr18,48493361,48495361,48494361,2_NA_peak_31217_lociStitched,chr18,48379646,48381468,48380557,113.804,2,-2.110796508,-0.662935742,254.7440721,0.035054538
RNASEH2B,chr13,51482814,51484814,51483814,5_NA_peak_19115_lociStitched,chr13,51103538,51111478,51107508,376.306,2,-2.10716897,-0.546595771,2035.780441,6.02E-08
FAS,chr10,90749414,90751414,90750414,3_NA_peak_9395_lociStitched,chr10,90790624,90792910,90791767,41.353,1,-2.106087159,-1.222959267,307.526486,4.94E-05
DLEU2,chr13,50698856,50700856,50699856,1_NA_peak_19114_lociStitched,chr13,50984646,50986794,50985720,285.864,2,-2.101878408,-0.75654158,130.2500152,0.071825351
ZNF837,chr19,58891427,58893427,58892427,NA_peak_34564,chr19,58887816,58888689,58888252,4.175,1,-2.096243711,-1.069438265,129.93073,0.007319783
NBPF2P,chr1,21753460,21755460,21754460,11_NA_peak_930_lociStitched,chr1,21619937,21662644,21641290,113.17,2,-2.095415387,-0.568334401,161.0019926,0.165291839
GAREM,chr18,30049447,30051447,30050447,1_NA_peak_30940_lociStitched,chr18,30241658,30241908,30241783,191.336,1,-2.093936401,-0.914132441,398.6081623,3.07E-05
RDH13,chr19,55581659,55583659,55582659,1_NA_peak_34398_lociStitched,chr19,55394356,55394575,55394465,188.194,1,-2.090385794,-0.609104212,10932.30656,4.51E-06
MELK,chr9,36571859,36573859,36572859,1_NA_peak_73197_lociStitched,chr9,36624828,36625335,36625081,52.222,1,-2.087979024,-0.627012575,5822.748661,7.28E-24
DHCR7,chr11,71162914,71164914,71163914,2_NA_peak_12420_lociStitched,chr11,71009696,71011074,71010385,153.529,2,-2.087026862,-0.669444581,5054.123952,7.16E-27
RP11-488C13.5,chr14,77252067,77254067,77253067,2_NA_peak_21921_lociStitched,chr14,76966258,76967087,76966672,286.395,2,-2.081712383,-1.039735519,124.690277,0.038198713
CXXC5,chr5,139025884,139027884,139026884,1_NA_peak_58656_lociStitched,chr5,139090496,139091124,139090810,63.926,1,-2.080720899,-2.088676097,373.9267469,2.07E-20
PRKCA,chr17,64297754,64299754,64298754,1_NA_peak_29401_lociStitched,chr17,64427540,64428576,64428058,129.304,1,-2.077485688,-0.627781532,4015.986037,3.18E-19
ORAI2,chr7,102072553,102074553,102073553,2_NA_peak_67226_lociStitched,chr7,101916726,101918516,101917621,155.932,1,-2.074898012,-1.294957147,3444.687342,1.66E-44
ANKMY2,chr7,16684442,16686442,16685442,1_NA_peak_65219_lociStitched,chr7,16359101,16359363,16359232,326.21,1,-2.070790861,-0.594219341,3850.688159,5.74E-17
BZW2,chr7,16684756,16686756,16685756,1_NA_peak_65219_lociStitched,chr7,16359101,16359363,16359232,326.524,2,-2.070790861,-0.510825006,6263.675266,3.56E-18
THBS2,chr6,169653139,169655139,169654139,2_NA_peak_64692_lociStitched,chr6,169612666,169625149,169618907,35.232,2,-2.066873459,-0.659551972,137.3139449,0.126620476
XXyac-YX65C7_A.2,chr6,169612349,169614349,169613349,2_NA_peak_64692_lociStitched,chr6,169612666,169625149,169618907,5.558,1,-2.066873459,-0.588519626,102.3813995,0.274395904
PDE2A,chr11,72384635,72386635,72385635,1_NA_peak_12468_lociStitched,chr11,72395200,72396109,72395654,10.019,1,-2.065701957,-0.630660763,320.7544798,0.013429627
SNHG10,chr14,96000209,96002209,96001209,NA_peak_22333,chr14,96012432,96015219,96013825,12.616,1,-2.063908081,-1.757070317,538.6776097,9.83E-22
TREX1,chr3,48505445,48507445,48506445,1_NA_peak_46328_lociStitched,chr3,48544748,48545879,48545313,38.868,2,-2.061470723,-0.778418858,1367.886839,7.33E-09
C10orf10,chr10,45473258,45475258,45474258,1_NA_peak_8369_lociStitched,chr10,45431185,45431417,45431301,42.957,2,-2.059672408,-2.935444517,177.3302175,1.78E-15
RASSF4,chr10,45453855,45455855,45454855,1_NA_peak_8369_lociStitched,chr10,45431185,45431417,45431301,23.554,1,-2.059672408,-2.745272481,367.1098971,4.79E-26
HHAT,chr1,210500596,210502596,210501596,1_NA_peak_6024_lociStitched,chr1,210484688,210484937,210484812,16.784,1,-2.058548922,-3.001296506,143.555759,5.68E-15
ALDH1B1,chr9,38391661,38393661,38392661,2_NA_peak_73267_lociStitched,chr9,38170317,38179184,38174750,217.911,2,-2.054919178,-1.014161133,2681.889179,3.04E-31
SHB,chr9,38068210,38070210,38069210,2_NA_peak_73267_lociStitched,chr9,38170317,38179184,38174750,105.54,1,-2.054919178,-0.938020315,627.9617422,1.58E-07
MYBL1,chr8,67525482,67527482,67526482,1_NA_peak_70163_lociStitched,chr8,67502499,67502951,67502725,23.757,1,-2.0523123,-1.100083006,3085.197023,1.64E-41
DPF3,chr14,73359809,73361809,73360809,4_NA_peak_21781_lociStitched,chr14,73371126,73375377,73373251,12.442,1,-2.052114564,-1.169139961,404.0689028,1.87E-07
CYP26B1,chr2,72374167,72376167,72375167,1_NA_peak_36708_lociStitched,chr2,72262633,72263384,72263008,112.159,1,-2.049574988,-0.688637033,528.1599206,0.000410571
DNAJC2,chr7,102984320,102986320,102985320,2_NA_peak_67260_lociStitched,chr7,103277739,103278900,103278319,292.999,1,-2.048401692,-0.632568699,2220.790859,5.12E-10
SYT1,chr12,79256773,79258773,79257773,3_NA_peak_16608_lociStitched,chr12,79190691,79197314,79194002,63.771,1,-2.041393941,-0.883465113,562.9405032,1.37E-06
BMP4,chr14,54424479,54426479,54425479,2_NA_peak_21117_lociStitched,chr14,54573778,54577288,54575533,150.054,1,-2.04058784,-0.517768951,694.772951,0.007437748
UBE2E3,chr2,181830975,181832975,181831975,2_NA_peak_39016_lociStitched,chr2,181688396,181694781,181691588,140.387,2,-2.038259439,-0.507593463,6076.146075,8.91E-16
COL5A1,chr9,137532620,137534620,137533620,2_NA_peak_75177_lociStitched,chr9,137558104,137559446,137558775,25.155,1,-2.038181548,-1.010686247,7218.135537,2.21E-65
RXRA,chr9,137207944,137209944,137208944,2_NA_peak_75177_lociStitched,chr9,137558104,137559446,137558775,349.831,2,-2.038181548,-0.701072579,1340.95907,1.66E-08
RHOBTB3,chr5,95048226,95050226,95049226,4_NA_peak_57634_lociStitched,chr5,95046694,95052108,95049401,0.175,1,-2.038176524,-0.658796061,6564.275177,2.80E-30
EDIL3,chr5,83679611,83681611,83680611,4_NA_peak_57417_lociStitched,chr5,83582588,83597879,83590233,90.378,1,-2.037456882,-1.423641615,203.852644,3.57E-06
C10orf10,chr10,45473258,45475258,45474258,1_NA_peak_8368_lociStitched,chr10,45360118,45360387,45360252,114.006,2,-2.036593004,-2.935444517,177.3302175,1.78E-15
RASSF4,chr10,45453855,45455855,45454855,1_NA_peak_8368_lociStitched,chr10,45360118,45360387,45360252,94.603,1,-2.036593004,-2.745272481,367.1098971,4.79E-26
C16orf46,chr16,81109872,81111872,81110872,1_NA_peak_26578_lociStitched,chr16,81104853,81105869,81105361,5.511,1,-2.036484396,-1.256289355,102.5995074,0.012531923
